0.00364414,0,0,0.145576,3.88E-05,4.48E-07,0,2821.45,0
0.00366892,0,0,0.146566,3.91E-05,4.51E-07,0,2823.04,0
0.00369369,0,0,0.147556,3.95E-05,4.54E-07,0,2824.64,0
0.00371847,0,0,0.148545,3.98E-05,4.57E-07,0,2826.24,0
0.00374324,0,0,0.149535,4.02E-05,4.60E-07,0,2827.83,0
0.00376802,0,0,0.150525,4.05E-05,4.63E-07,0,2829.43,0
0.00379279,0,0,0.151514,4.09E-05,4.66E-07,0,2831.03,0
0.00381757,0,0,0.152504,4.12E-05,4.69E-07,0,2832.63,0
0.00384234,0,0,0.153494,4.16E-05,4.72E-07,0,2834.22,0
0.00386712,0,0,0.154484,4.19E-05,4.75E-07,0,2835.82,0
0.00389189,0,0,0.155473,4.23E-05,4.78E-07,0,2837.42,0
0.00391667,0,0,0.156463,4.26E-05,4.81E-07,0,2839.02,0
0.00394144,0,0,0.157453,4.30E-05,4.84E-07,0,2840.62,0
0.00396622,0,0,0.158442,4.33E-05,4.87E-07,0,2842.22,0
0.00399099,0,0,0.159432,4.37E-05,4.90E-07,0,2843.83,0
0.00401577,0,0,0.160422,4.40E-05,4.93E-07,0,2845.43,0
0.00404054,0,0,0.161412,4.44E-05,4.96E-07,0,2847.03,0
0.00406532,0,0,0.162401,4.47E-05,4.99E-07,0,2848.64,0
0.00409009,0,0,0.163391,4.51E-05,5.02E-07,0,2850.24,0
0.00411486,0,0,0.164381,4.54E-05,5.05E-07,0,2851.85,0
0.00413964,0,0,0.16537,4.58E-05,5.07E-07,0,2853.46,0
0.00416441,0,0,0.16636,4.61E-05,5.10E-07,0,2855.07,0
0.00418919,0,0,0.16735,4.65E-05,5.13E-07,0,2856.68,0
0.00421396,0,0,0.168339,4.68E-05,5.16E-07,0,2858.29,0
0.00423874,0,0,0.169329,4.72E-05,5.19E-07,0,2859.9,0
0.00426351,0,0,0.170319,4.75E-05,5.22E-07,0,2861.51,0
0.00428829,0,0,0.171309,4.78E-05,5.25E-07,0,2863.12,0
0.00431306,0,0,0.172298,4.82E-05,5.28E-07,0,2864.74,0
0.00433784,0,0,0.173288,4.85E-05,5.31E-07,0,2866.35,0
0.00436261,0,0,0.174278,4.89E-05,5.33E-07,0,2867.97,0
0.00438739,0,0,0.175267,4.92E-05,5.36E-07,0,2869.59,0
0.00441216,0,0,0.176257,4.96E-05,5.39E-07,0,2871.21,0
0.00443694,0,0,0.177247,4.99E-05,5.42E-07,0,2872.83,0
0.00446171,0,0,0.178236,5.03E-05,5.45E-07,0,2874.45,0
0.00448649,0,0,0.179226,5.06E-05,5.48E-07,0,2876.07,0
0.00451126,0,0,0.180216,5.09E-05,5.50E-07,0,2877.69,0
0.00453604,0,0,0.181206,5.13E-05,5.53E-07,0,2879.32,0
0.00456081,0,0,0.182195,5.16E-05,5.56E-07,0,2880.94,0
0.00458559,0,0,0.183185,5.20E-05,5.59E-07,0,2882.57,0
0.00461036,0,0,0.184175,5.23E-05,5.62E-07,0,2884.2,0
0.00463514,0,0,0.185164,5.27E-05,5.65E-07,0,2885.83,0
0.00465991,0,0,0.186154,5.30E-05,5.67E-07,0,2887.46,0
0.00468468,0,0,0.187144,5.34E-05,5.70E-07,0,2889.09,0
0.00470946,0,0,0.188133,5.37E-05,5.73E-07,0,2890.72,0
0.00473423,0,0,0.189123,5.40E-05,5.76E-07,0,2892.35,0
0.00475901,0,0,0.190113,5.44E-05,5.79E-07,0,2893.99,0
0.00478378,0,0,0.191103,5.47E-05,5.81E-07,0,2895.62,0
0.00480856,0,0,0.192092,5.51E-05,5.84E-07,0,2897.26,0
0.00483333,0,0,0.193082,5.54E-05,5.87E-07,0,2898.9,0
0.00485811,0,0,0.194072,5.57E-05,5.90E-07,0,2900.54,0
0.00488288,0,0,0.195061,5.61E-05,5.93E-07,0,2902.18,0
0.00490766,0,0,0.196051,5.64E-05,5.95E-07,0,2903.82,0
0.00493243,0,0,0.197041,5.68E-05,5.98E-07,0,2905.47,0
0.00495721,0,0,0.198031,5.71E-05,6.01E-07,0,2907.11,0
0.00498198,0,0,0.19902,5.74E-05,6.04E-07,0,2908.76,0
0.00500676,0,0,0.20001,5.78E-05,6.06E-07,0,2910.4,0
0.00503153,0,0,0.201,5.81E-05,6.09E-07,0,2912.05,0
0.00505631,0,0,0.201989,5.85E-05,6.12E-07,0,2913.7,0
0.00508108,0,0,0.202979,5.88E-05,6.15E-07,0,2915.35,0
0.00510586,0,0,0.203969,5.91E-05,6.17E-07,0,2917,0
0.00513063,0,0,0.204958,5.95E-05,6.20E-07,0,2918.65,0
0.00515541,0,0,0.205948,5.98E-05,6.23E-07,0,2920.31,0
0.00518018,0,0,0.206938,6.02E-05,6.26E-07,0,2921.96,0
0.00520495,0,0,0.207928,6.05E-05,6.28E-07,0,2923.62,0
0.00522973,0,0,0.208917,6.08E-05,6.31E-07,0,2925.28,0
0.0052545,0,0,0.209907,6.12E-05,6.34E-07,0,2926.93,0
0.00527928,0,0,0.210897,6.15E-05,6.36E-07,0,2928.59,0
0.00530405,0,0,0.211886,6.19E-05,6.39E-07,0,2930.25,0
0.00532883,0,0,0.212876,6.22E-05,6.42E-07,0,2931.92,0
0.0053536,0,0,0.213866,6.25E-05,6.45E-07,0,2933.58,0
0.00537838,0,0,0.214855,6.29E-05,6.47E-07,0,2935.24,0
0.00540315,0,0,0.215845,6.32E-05,6.50E-07,0,2936.91,0
0.00542793,0,0,0.216835,6.35E-05,6.53E-07,0,2938.57,0
0.0054527,0,0,0.217825,6.39E-05,6.55E-07,0,2940.24,0
0.00547748,0,0,0.218814,6.42E-05,6.58E-07,0,2941.91,0
0.00550225,0,0,0.219804,6.45E-05,6.61E-07,0,2943.58,0
0.00552703,0,0,0.220794,6.49E-05,6.63E-07,0,2945.25,0
0.0055518,0,0,0.221783,6.52E-05,6.66E-07,0,2946.92,0
0.00557658,0,0,0.222773,6.56E-05,6.69E-07,0,2948.59,0
0.00560135,0,0,0.223763,6.59E-05,6.71E-07,0,2950.27,0
0.00562613,0,0,0.224752,6.62E-05,6.74E-07,0,2951.94,0
0.0056509,0,0,0.225742,6.66E-05,6.77E-07,0,2953.62,0
0.00567568,0,0,0.226732,6.69E-05,6.79E-07,0,2955.29,0
0.00570045,0,0,0.227722,6.72E-05,6.82E-07,0,2956.97,0
0.00572523,0,0,0.228711,6.76E-05,6.85E-07,0,2958.65,0
0.00575,0,0,0.229701,6.79E-05,6.87E-07,0,2960.33,0
0.00577477,0,0,0.230691,6.82E-05,6.90E-07,0,2962.01,0
0.00579955,0,0,0.23168,6.86E-05,6.93E-07,0,2963.69,0
0.00582432,0,0,0.23267,6.89E-05,6.95E-07,0,2965.38,0
0.0058491,0,0,0.23366,6.92E-05,6.98E-07,0,2967.06,0
0.00587387,0,0,0.23465,6.96E-05,7.00E-07,0,2968.75,0
0.00589865,0,0,0.235639,6.99E-05,7.03E-07,0,2970.43,0
0.00592342,0,0,0.236629,7.02E-05,7.06E-07,0,2972.12,0
0.0059482,0,0,0.237619,7.06E-05,7.08E-07,0,2973.81,0
0.00597297,0,0,0.238608,7.09E-05,7.11E-07,0,2975.49,0
0.00599775,0,0,0.239598,7.12E-05,7.13E-07,0,2977.18,0
0.00602252,0,0,0.240588,7.16E-05,7.16E-07,0,2978.87,0
0.0060473,0,0,0.241577,7.19E-05,7.19E-07,0,2980.56,0
0.00607207,0,0,0.242567,7.22E-05,7.21E-07,0,2982.26,0
0.00609685,0,0,0.243557,7.26E-05,7.24E-07,0,2983.95,0
